"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Police District","Latitude","Longitude","Point","Source","Media URL"
"11043571","06/25/2019 10:56:00 AM","06/25/2019 03:26:00 PM","06/25/2019 03:26:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","406 JACKSON ST, SAN FRANCISCO, CA, 94111","JACKSON ST","3","North Beach","CENTRAL","37.79667282105","-122.40212249756","POINT (-122.4021225 37.79667282)","Phone",
"11043517","06/25/2019 10:46:34 AM","06/25/2019 01:24:58 PM","06/25/2019 01:24:58 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of VALLEJO ST and KEARNY ST","VALLEJO ST","3","North Beach","CENTRAL","37.79899101239","-122.40564949687","POINT (-122.4056495 37.79899101)","Mobile/Open311",
"11043514","06/25/2019 10:45:55 AM","06/25/2019 02:15:35 PM","06/25/2019 02:15:35 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of UNION ST and STOCKTON ST","UNION ST","3","North Beach","CENTRAL","37.80044016468","-122.4092060037","POINT (-122.409206 37.80044016)","Mobile/Open311",
"11043511","06/25/2019 10:44:36 AM","06/25/2019 06:32:08 PM","06/25/2019 06:32:08 PM","Closed","Case Resolved - Pickup completed","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of POWELL ST and FRANCISCO ST","POWELL ST","3","North Beach","CENTRAL","37.8048983","-122.4117687","POINT (-122.4117687 37.8048983)","Mobile/Open311",
"11043028","06/25/2019 09:36:26 AM","06/25/2019 04:45:02 PM","06/25/2019 04:45:02 PM","Closed","Case Resolved - PRIVATE PROPERTY","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1437 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.7990746","-122.4090739","POINT (-122.4090739 37.7990746)","Web",
"11042930","06/25/2019 09:24:00 AM","06/30/2019 12:08:10 AM","06/30/2019 12:08:10 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","434 JACKSON ST, SAN FRANCISCO, CA, 94111","JACKSON ST","3","North Beach","CENTRAL","37.7966378","-122.4025476","POINT (-122.4025476 37.7966378)","Web",
"11042798","06/25/2019 09:06:37 AM","06/25/2019 01:23:33 PM","06/25/2019 01:23:33 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","Intersection of STOCKTON ST and BROADWAY","STOCKTON ST","3","North Beach","CENTRAL","37.79769201402","-122.40858609048","POINT (-122.40858609 37.79769201)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042798/photos"
"11042744","06/25/2019 08:57:00 AM","06/25/2019 02:13:21 PM","06/25/2019 02:13:21 PM","Closed","Case Resolved - Pickup completed","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","18 BANNAN PL, SAN FRANCISCO, CA, 94133","BANNAM PL","3","North Beach","CENTRAL","37.7998123169","-122.40766143799","POINT (-122.40766144 37.79981232)","Phone",
"11042558","06/25/2019 08:30:00 AM","06/25/2019 09:09:00 AM","06/25/2019 09:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","602 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.803121","-122.411499","POINT (-122.411499 37.803121)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042558/photos"
"11042424","06/25/2019 08:10:00 AM","06/25/2019 09:09:00 AM","06/25/2019 09:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","602 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80316663444","-122.41155691456","POINT (-122.41155691 37.80316663)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042424/photos"
"11042418","06/25/2019 08:09:22 AM","06/25/2019 04:44:32 PM","06/25/2019 04:44:32 PM","Closed","Case Resolved - PRIVATE PROPERTY","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","602 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80311319981","-122.41152732645","POINT (-122.41152733 37.8031132)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042418/photos"
"11042185","06/25/2019 07:07:00 AM","06/25/2019 01:23:17 PM","06/25/2019 01:23:17 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1614 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.79959869385","-122.41054534912","POINT (-122.41054535 37.79959869)","Phone",
"11042174","06/25/2019 07:04:23 AM","07/01/2019 10:53:00 AM","07/01/2019 10:53:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of KEARNY ST and BROADWAY","KEARNY ST","3","North Beach","CENTRAL","37.79810129782","-122.40553612951","POINT (-122.40553613 37.7981013)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042174/photos"
"11042170","06/25/2019 07:02:53 AM","07/01/2019 10:53:00 AM","07/01/2019 10:53:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1112 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79819203731","-122.40545766539","POINT (-122.40545767 37.79819204)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042170/photos"
"11042167","06/25/2019 07:01:00 AM","06/29/2019 12:00:00 AM","06/29/2019 12:00:00 AM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 11042167","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of KEARNY ST and BROADWAY","KEARNY ST","3","North Beach","CENTRAL","37.79807965512","-122.40553624552","POINT (-122.40553625 37.79807966)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042167/photos"
"11042147","06/25/2019 06:57:00 AM","07/01/2019 10:53:00 AM","07/01/2019 10:53:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1105 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79824278398","-122.40565113728","POINT (-122.40565114 37.79824278)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042147/photos"
"11042100","06/25/2019 06:37:00 AM","06/25/2019 08:09:00 AM","06/25/2019 08:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","498 JACKSON ST, SAN FRANCISCO, CA, 94111","JACKSON ST","3","North Beach","CENTRAL","37.79647445679","-122.40348815918","POINT (-122.40348816 37.79647446)","Phone",
"11042057","06/25/2019 06:18:58 AM","06/25/2019 08:50:00 AM","06/25/2019 08:50:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of POLLARD PL and END (000 BLOCK OF)","POLLARD PL","3","North Beach","CENTRAL","37.79926950444","-122.40653044565","POINT (-122.40653045 37.7992695)","Mobile/Open311","http://mobile311.sfgov.org/reports/11042057/photos"
"11041489","06/24/2019 07:59:00 PM","06/25/2019 12:00:00 AM","06/25/2019 12:00:00 AM","Closed","Case Resolved - 10/98","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","650 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80304467775","-122.41227792587","POINT (-122.41227793 37.80304468)","Mobile/Open311","http://mobile311.sfgov.org/reports/11041489/photos"
"11041075","06/24/2019 06:13:00 PM","06/24/2019 10:10:39 PM","06/24/2019 10:10:39 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 11033332","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","373 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79839706421","-122.40782165527","POINT (-122.40782166 37.79839706)","Phone",
"11040257","06/24/2019 03:32:51 PM","06/24/2019 06:04:09 PM","06/24/2019 06:04:09 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","495 FRANCISCO ST, SAN FRANCISCO, CA, 94133","FRANCISCO ST","3","North Beach","CENTRAL","37.8047270544","-122.41325068384","POINT (-122.41325068 37.80472705)","Mobile/Open311",
"11038831","06/24/2019 11:54:00 AM","06/24/2019 02:14:42 PM","06/24/2019 02:14:42 PM","Closed","Case Resolved - PRIVATE PROPERTY .","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of GOLD ST and BALANCE ST","GOLD ST","3","North Beach","CENTRAL","37.79680633545","-122.40245819092","POINT (-122.40245819 37.79680634)","Phone",
"11038320","06/24/2019 10:41:00 AM","07/01/2019 10:55:00 AM","07/01/2019 10:55:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1107 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79826768071","-122.40555934798","POINT (-122.40555935 37.79826768)","Mobile/Open311","http://mobile311.sfgov.org/reports/11038320/photos"
"11037930","06/24/2019 09:53:00 AM","06/29/2019 12:42:00 PM","06/29/2019 12:42:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of ILS LN and COLUMBUS AVE","ILS LN","3","North Beach","CENTRAL","37.79606246948","-122.40406799316","POINT (-122.40406799 37.79606247)","Phone",
"11037641","06/24/2019 09:16:00 AM","06/24/2019 12:52:00 PM","06/24/2019 12:52:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","1018 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.8039444592","-122.4151182179","POINT (-122.41511822 37.80394446)","Mobile/Open311","http://mobile311.sfgov.org/reports/11037641/photos"
"11036892","06/24/2019 07:15:00 AM","06/24/2019 04:08:00 PM","06/24/2019 04:08:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2 DUNNES ALY, SAN FRANCISCO, CA, 94133","DUNNES ALY","3","North Beach","CENTRAL","37.79860261089","-122.40497697859","POINT (-122.40497698 37.79860261)","Mobile/Open311",
"11035842","06/23/2019 05:41:00 PM","06/23/2019 07:21:00 PM","06/23/2019 07:21:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","725 GREENWICH ST, SAN FRANCISCO, CA, 94133","GREENWICH ST","3","North Beach","CENTRAL","37.80202074464","-122.41179306342","POINT (-122.41179306 37.80202074)","Mobile/Open311","http://mobile311.sfgov.org/reports/11035842/photos"
"11035816","06/23/2019 05:33:00 PM","06/24/2019 02:47:00 PM","06/24/2019 02:47:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","380 FRANCISCO ST, SAN FRANCISCO, CA, 94133","FRANCISCO ST","3","North Beach","CENTRAL","37.80496610332","-122.41140461538","POINT (-122.41140462 37.8049661)","Mobile/Open311","http://mobile311.sfgov.org/reports/11035816/photos"
"11035814","06/23/2019 05:32:00 PM","06/23/2019 07:49:00 PM","06/23/2019 07:49:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2198 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80485407919","-122.41153160122","POINT (-122.4115316 37.80485408)","Mobile/Open311","http://mobile311.sfgov.org/reports/11035814/photos"
"11035777","06/23/2019 05:17:00 PM","06/23/2019 08:05:00 PM","06/23/2019 08:05:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","295 BAY ST, SAN FRANCISCO, CA, 94133","BAY ST","3","North Beach","CENTRAL","37.80572509766","-122.4116973877","POINT (-122.41169739 37.8057251)","Phone",
"11035437","06/23/2019 03:25:05 PM","06/23/2019 04:02:49 PM","06/23/2019 04:02:49 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","455 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.79893128354","-122.40474629581","POINT (-122.4047463 37.79893128)","Mobile/Open311","http://mobile311.sfgov.org/reports/11035437/photos"
"11035025","06/23/2019 01:04:00 PM","06/23/2019 02:21:51 PM","06/23/2019 02:21:51 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of GERKE ALY and GRANT AVE","GERKE ALY","3","North Beach","CENTRAL","37.80220413208","-122.40789794922","POINT (-122.40789795 37.80220413)","Phone",
"11034550","06/23/2019 10:35:00 AM","06/23/2019 02:22:48 PM","06/23/2019 02:22:48 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","720 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.80173873901","-122.41185760498","POINT (-122.4118576 37.80173874)","Phone",
"11034430","06/23/2019 10:02:00 AM","06/23/2019 12:20:00 PM","06/23/2019 12:20:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","434 PACIFIC AVE, SAN FRANCISCO, CA, 94133","PACIFIC AVE","3","North Beach","CENTRAL","37.79746627808","-122.40266418457","POINT (-122.40266418 37.79746628)","Phone",
"11033955","06/23/2019 07:45:33 AM","06/29/2019 10:37:00 AM","06/29/2019 10:37:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of UNION ST and GRANT AVE","UNION ST","3","North Beach","CENTRAL","37.800645","-122.407614","POINT (-122.407614 37.800645)","Mobile/Open311",
"11033332","06/22/2019 08:05:00 PM","06/23/2019 03:55:00 PM","06/23/2019 03:55:00 PM","Closed","Case Resolved - city can looks ok the stain was a soda or some kind of drinks drip somewhere but around citycan ok some stain in a curb","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Liquids - Oil/Paint/Other","373 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79839706421","-122.40782165527","POINT (-122.40782166 37.79839706)","Phone",
"11033327","06/22/2019 08:04:00 PM","06/23/2019 02:23:47 PM","06/23/2019 02:23:47 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","373 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79839706421","-122.40782165527","POINT (-122.40782166 37.79839706)","Phone",
"11033319","06/22/2019 08:02:00 PM","06/26/2019 08:11:01 AM","06/26/2019 08:11:01 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Liquids - Oil/Paint/Other","Intersection of GRANT AVE and VALLEJO ST","GRANT AVE","3","North Beach","CENTRAL","37.79877471924","-122.40720367432","POINT (-122.40720367 37.79877472)","Phone",
"11033315","06/22/2019 08:01:00 PM","06/23/2019 02:24:30 PM","06/23/2019 02:24:30 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of VALLEJO ST and GRANT AVE","VALLEJO ST","3","North Beach","CENTRAL","37.79877471924","-122.40720367432","POINT (-122.40720367 37.79877472)","Phone",
"11032959","06/22/2019 05:34:00 PM","06/29/2019 11:23:00 AM","06/29/2019 11:23:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","74 FRESNO ST, SAN FRANCISCO, CA, 94133","FRESNO ST","3","North Beach","CENTRAL","37.798611","-122.406768","POINT (-122.406768 37.798611)","Web","http://mobile311.sfgov.org/reports/11032959/photos"
"11032390","06/22/2019 02:45:00 PM","06/22/2019 03:26:03 PM","06/22/2019 03:26:03 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1604 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.79945373535","-122.41051483154","POINT (-122.41051483 37.79945374)","Phone",
"11032012","06/22/2019 12:59:47 PM","06/22/2019 02:58:15 PM","06/22/2019 02:58:15 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","2200 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80498454351","-122.41157812078","POINT (-122.41157812 37.80498454)","Mobile/Open311","http://mobile311.sfgov.org/reports/11032012/photos"
"11031405","06/22/2019 10:57:00 AM","06/22/2019 11:33:34 AM","06/22/2019 11:33:34 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","Intersection of MASON ST and VANDEWATER ST","MASON ST","3","North Beach","CENTRAL","37.80515289307","-122.41351318359","POINT (-122.41351318 37.80515289)","Phone",
"11029962","06/21/2019 07:49:00 PM","06/22/2019 07:57:00 AM","06/22/2019 07:57:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Glass","Intersection of MONTGOMERY ST and JACKSON ST","MONTGOMERY ST","3","North Beach","CENTRAL","37.79641723633","-122.40349578857","POINT (-122.40349579 37.79641724)","Twitter",
"11029091","06/21/2019 03:45:00 PM","06/16/2019 08:12:00 PM","06/16/2019 08:12:00 PM","Closed","- Case status has been updated to closed by Recology Overflowing at 2019-06-16T20:12:00 : Serviced","Recology_Overflowing","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","2198 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80481040947","-122.41168255929","POINT (-122.41168256 37.80481041)","Mobile/Open311","http://mobile311.sfgov.org/reports/11029091/photos"
"11029048","06/21/2019 03:35:35 PM","06/21/2019 04:11:00 PM","06/21/2019 04:11:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of LOMBARD ST and NEWELL ST","LOMBARD ST","3","North Beach","CENTRAL","37.80274565335","-122.41349112254","POINT (-122.41349112 37.80274565)","Mobile/Open311","http://mobile311.sfgov.org/reports/11029048/photos"
